order_date,product,category,region,channel,customer_segment,quantity,unit_price,revenue,profit,rating,is_returned
2024-11-09,iPad Air 5,Планшеты,Екатеринбург,Мобильное приложение,VIP,5,68385,341925,147987,5.0,1
2024-11-09,Bose QC45,Наушники,Новосибирск,Маркетплейс,Повторный,3,34132,102396,50249,4.2,0
2024-11-09,Зарядка 65W,Аксессуары,Москва,Сайт,Повторный,3,2833,8499,4865,4.7,0
2024-11-10,Google Pixel 8,Смартфоны,Москва,Розничный магазин,Новый,2,110790,221580,81305,3.6,0
2024-11-10,Samsung Tab S9,Планшеты,Санкт-Петербург,Маркетплейс,Новый,3,89584,268752,126004,3.8,0
2024-11-11,ASUS ZenBook,Ноутбуки,Санкт-Петербург,Мобильное приложение,Повторный,3,117160,351480,131681,4.2,0
2024-11-11,Bose QC45,Наушники,Краснодар,Сайт,Повторный,2,39303,78606,42617,3.4,0
2024-11-11,Стекло защитное,Аксессуары,Санкт-Петербург,Розничный магазин,Повторный,6,1062,6372,3736,5.0,0
2024-11-12,Lenovo ThinkPad X1,Ноутбуки,Санкт-Петербург,Сайт,VIP,6,174632,1047792,397897,4.8,0
2024-11-12,MacBook Air M3,Ноутбуки,Краснодар,Маркетплейс,Повторный,5,171855,859275,358013,4.4,0
2024-11-13,Зарядка 65W,Аксессуары,Новосибирск,Маркетплейс,Новый,1,2502,2502,1576,,0
2024-11-13,Кабель USB-C,Аксессуары,Казань,Сайт,Новый,2,701,1402,857,5.0,0
2024-11-13,MacBook Air M3,Ноутбуки,Москва,Сайт,Новый,1,184167,184167,76585,3.8,0
2024-11-14,Xiaomi Pad 6,Планшеты,Москва,Сайт,Повторный,3,52037,156111,73408,4.0,1
2024-11-14,Кабель USB-C,Аксессуары,Москва,Мобильное приложение,Новый,7,898,6286,4040,3.8,0
2024-11-15,Dell XPS 15,Ноутбуки,Москва,Сайт,Повторный,4,183377,733508,313706,4.5,0
2024-11-15,Стекло защитное,Аксессуары,Москва,Мобильное приложение,Новый,2,1348,2696,1770,4.3,0
2024-11-15,Google Pixel 8,Смартфоны,Екатеринбург,Маркетплейс,VIP,2,86180,172360,61630,3.9,0
2024-11-16,MacBook Air M3,Ноутбуки,Москва,Мобильное приложение,Повторный,13,216780,2818140,1046937,4.5,0
2024-11-16,ASUS ZenBook,Ноутбуки,Краснодар,Маркетплейс,Новый,1,104303,104303,39406,5.0,0
2024-11-17,iPhone 15 Pro,Смартфоны,Санкт-Петербург,Мобильное приложение,Повторный,3,139844,419532,163793,4.0,0
2024-11-17,iPhone 15 Pro,Смартфоны,Екатеринбург,Сайт,Новый,1,105572,105572,40556,4.1,0
2024-11-17,iPad Air 5,Планшеты,Москва,Мобильное приложение,Новый,1,92461,92461,41079,4.8,0
2024-11-18,Кабель USB-C,Аксессуары,Новосибирск,Мобильное приложение,Новый,3,670,2010,1266,3.6,0
2024-11-18,Google Pixel 8,Смартфоны,Москва,Сайт,VIP,9,114764,1032876,378800,4.8,0
2024-11-19,Xiaomi 14,Смартфоны,Москва,Мобильное приложение,Новый,1,97399,97399,35399,3.7,0
2024-11-19,Sony WH-1000XM5,Наушники,Москва,Маркетплейс,Повторный,3,43843,131529,67806,4.5,0
2024-11-20,Lenovo ThinkPad X1,Ноутбуки,Екатеринбург,Сайт,Повторный,1,154336,154336,60717,4.6,0
2024-11-20,Стекло защитное,Аксессуары,Москва,Розничный магазин,Новый,9,1313,11817,7182,5.0,0
2024-11-20,Samsung Tab S9,Планшеты,Москва,Розничный магазин,Повторный,1,108578,108578,41674,4.3,0
2024-11-21,Dell XPS 15,Ноутбуки,Москва,Мобильное приложение,Повторный,1,159598,159598,63147,4.9,0
2024-11-21,Xiaomi 14,Смартфоны,Москва,Маркетплейс,Повторный,3,85312,255936,101324,3.9,0
2024-11-22,Xiaomi 14,Смартфоны,Новосибирск,Сайт,Повторный,1,80467,80467,32060,4.3,0
2024-11-22,Samsung Galaxy S24,Смартфоны,Москва,Розничный магазин,Повторный,1,105954,105954,40728,4.0,0
2024-11-22,AirPods Pro 2,Наушники,Новосибирск,Мобильное приложение,Повторный,3,28508,85524,40827,4.5,0
2024-11-23,Bose QC45,Наушники,Санкт-Петербург,Сайт,VIP,3,37178,111534,51504,4.9,0
2024-11-23,Dell XPS 15,Ноутбуки,Казань,Маркетплейс,Повторный,5,143127,715635,312977,4.7,0
2024-11-24,Стекло защитное,Аксессуары,Москва,Розничный магазин,Повторный,1,1249,1249,744,4.4,0
2024-11-24,Google Pixel 8,Смартфоны,Екатеринбург,Сайт,Повторный,2,91260,182520,60968,5.0,0
2024-11-24,Sony WH-1000XM5,Наушники,Казань,Маркетплейс,Новый,2,36222,72444,35793,2.7,0
2024-11-25,Samsung Buds2,Наушники,Москва,Сайт,Повторный,2,18311,36622,19328,3.5,0
2024-11-25,Google Pixel 8,Смартфоны,Москва,Розничный магазин,Повторный,3,106580,319740,111567,4.1,0
2024-11-26,Samsung Galaxy S24,Смартфоны,Москва,Розничный магазин,Повторный,4,112181,448724,159225,4.2,0
2024-11-26,Samsung Galaxy S24,Смартфоны,Новосибирск,Розничный магазин,Повторный,5,96902,484510,162577,4.5,1
2024-11-26,Dell XPS 15,Ноутбуки,Краснодар,Сайт,VIP,7,134823,943761,364785,4.9,0
2024-11-27,Bose QC45,Наушники,Казань,Розничный магазин,Повторный,8,38748,309984,145921,4.2,0
2024-11-27,Sony WH-1000XM5,Наушники,Краснодар,Сайт,Повторный,1,40546,40546,19183,4.6,0
2024-11-28,iPad Air 5,Планшеты,Москва,Маркетплейс,Повторный,4,93042,372168,164274,3.3,0
2024-11-28,Dell XPS 15,Ноутбуки,Москва,Розничный магазин,Повторный,2,174469,348938,145423,4.2,0
2024-11-28,iPhone 15 Pro,Смартфоны,Москва,Маркетплейс,Новый,2,148986,297972,100062,3.2,0
2024-11-29,Чехол iPhone,Аксессуары,Санкт-Петербург,Мобильное приложение,Новый,1,1559,1559,1029,3.6,0
2024-11-29,MacBook Air M3,Ноутбуки,Москва,Сайт,Повторный,1,211049,211049,83786,3.8,0
2024-11-30,iPad Air 5,Планшеты,Краснодар,Розничный магазин,Новый,4,69886,279544,110598,4.5,0
2024-11-30,iPad Air 5,Планшеты,Краснодар,Мобильное приложение,Новый,2,71703,143406,57618,3.4,0
2024-11-30,Xiaomi Pad 6,Планшеты,Казань,Мобильное приложение,Повторный,2,44579,89158,40714,4.7,0
2024-12-01,Зарядка 65W,Аксессуары,Екатеринбург,Розничный магазин,Повторный,1,2488,2488,1389,5.0,0
2024-12-01,Google Pixel 8,Смартфоны,Москва,Маркетплейс,Повторный,3,119218,357654,138394,4.5,0
2024-12-02,Bose QC45,Наушники,Казань,Сайт,Новый,1,35688,35688,16808,,0
2024-12-02,Samsung Tab S9,Планшеты,Москва,Мобильное приложение,Повторный,1,101666,101666,44961,4.7,0
2024-12-03,Xiaomi Pad 6,Планшеты,Санкт-Петербург,Мобильное приложение,Новый,1,46828,46828,18068,3.8,0
2024-12-03,iPad Air 5,Планшеты,Краснодар,Сайт,Новый,2,72165,144330,60399,5.0,0
2024-12-03,ASUS ZenBook,Ноутбуки,Краснодар,Розничный магазин,Повторный,1,109198,109198,40995,4.9,0
2024-12-04,Sony WH-1000XM5,Наушники,Казань,Розничный магазин,Повторный,8,36021,288168,143304,4.2,1
2024-12-04,iPad Air 5,Планшеты,Москва,Мобильное приложение,VIP,2,88420,176840,75826,4.1,1
2024-12-05,Sony WH-1000XM5,Наушники,Новосибирск,Маркетплейс,Новый,6,40719,244314,109301,4.6,0
2024-12-05,Samsung Galaxy S24,Смартфоны,Казань,Сайт,Повторный,2,107650,215300,81404,5.0,0
2024-12-05,ASUS ZenBook,Ноутбуки,Краснодар,Маркетплейс,Новый,3,107326,321978,125034,3.9,0
2024-12-06,Samsung Tab S9,Планшеты,Санкт-Петербург,Сайт,Новый,3,87412,262236,102873,4.7,0
2024-12-06,Xiaomi 14,Смартфоны,Казань,Мобильное приложение,Новый,2,72564,145128,50833,5.0,0
2024-12-07,Зарядка 65W,Аксессуары,Казань,Маркетплейс,Повторный,2,2704,5408,2992,5.0,0
2024-12-07,Lenovo ThinkPad X1,Ноутбуки,Москва,Сайт,Новый,2,173549,347098,127774,4.8,0
2024-12-07,Кабель USB-C,Аксессуары,Москва,Мобильное приложение,Новый,19,890,16910,10815,4.0,0
2024-12-08,Samsung Buds2,Наушники,Москва,Маркетплейс,VIP,3,19339,58017,30551,5.0,0
2024-12-08,iPad Air 5,Планшеты,Москва,Мобильное приложение,Новый,7,78330,548310,221802,4.1,0
2024-12-09,Samsung Galaxy S24,Смартфоны,Новосибирск,Маркетплейс,Повторный,1,94683,94683,37137,4.8,0
2024-12-09,Dell XPS 15,Ноутбуки,Казань,Мобильное приложение,VIP,2,140522,281044,114730,3.3,0
2024-12-09,ASUS ZenBook,Ноутбуки,Казань,Розничный магазин,Новый,1,111517,111517,41296,4.6,0
2024-12-10,Xiaomi 14,Смартфоны,Санкт-Петербург,Сайт,Новый,5,92459,462295,162610,4.8,0
2024-12-10,Samsung Buds2,Наушники,Санкт-Петербург,Мобильное приложение,Новый,4,18808,75232,37486,3.9,0
2024-12-11,Lenovo ThinkPad X1,Ноутбуки,Москва,Сайт,Повторный,3,177917,533751,207261,4.9,0
2024-12-11,Lenovo ThinkPad X1,Ноутбуки,Москва,Маркетплейс,Новый,6,201748,1210488,521252,4.8,0
2024-12-11,Dell XPS 15,Ноутбуки,Санкт-Петербург,Мобильное приложение,VIP,9,166806,1501254,642661,3.7,0
2024-12-12,Bose QC45,Наушники,Краснодар,Мобильное приложение,Новый,1,36667,36667,19826,4.4,0
2024-12-12,Xiaomi 14,Смартфоны,Санкт-Петербург,Маркетплейс,Повторный,3,87453,262359,95224,4.4,0
2024-12-13,Кабель USB-C,Аксессуары,Казань,Сайт,Новый,16,838,13408,7629,4.3,0
2024-12-13,Xiaomi 14,Смартфоны,Краснодар,Розничный магазин,Новый,2,80047,160094,59925,4.6,0
2024-12-13,Google Pixel 8,Смартфоны,Екатеринбург,Маркетплейс,Новый,4,83657,334628,122351,3.2,1
2024-12-14,iPad Air 5,Планшеты,Новосибирск,Мобильное приложение,Новый,2,70286,140572,61008,3.1,0
2024-12-14,MacBook Air M3,Ноутбуки,Санкт-Петербург,Мобильное приложение,Новый,1,178546,178546,65734,4.6,0
2024-12-15,Xiaomi 14,Смартфоны,Санкт-Петербург,Розничный магазин,VIP,5,93516,467580,183692,4.1,0
2024-12-15,Xiaomi 14,Смартфоны,Краснодар,Маркетплейс,Новый,1,88159,88159,34561,4.2,0
2024-12-15,Bose QC45,Наушники,Казань,Маркетплейс,Новый,3,36678,110034,58064,3.4,0
2024-12-16,MacBook Air M3,Ноутбуки,Санкт-Петербург,Сайт,VIP,2,182129,364258,139216,4.0,0
2024-12-16,Xiaomi 14,Смартфоны,Москва,Сайт,Новый,5,98273,491365,160700,4.2,0
2024-12-17,Dell XPS 15,Ноутбуки,Москва,Маркетплейс,Новый,2,181537,363074,156699,3.5,0
2024-12-17,Мышь беспроводная,Аксессуары,Санкт-Петербург,Мобильное приложение,Новый,1,3734,3734,2391,5.0,0
2024-12-18,Sony WH-1000XM5,Наушники,Москва,Маркетплейс,Новый,11,44764,492404,228684,,0
2024-12-18,Samsung Galaxy S24,Смартфоны,Москва,Маркетплейс,VIP,2,106795,213590,71523,4.8,0
2024-12-18,Xiaomi 14,Смартфоны,Москва,Маркетплейс,Повторный,2,102388,204776,72906,4.3,1
2024-12-19,Lenovo ThinkPad X1,Ноутбуки,Москва,Сайт,Новый,9,200946,1808514,755430,3.6,0
2024-12-19,ASUS ZenBook,Ноутбуки,Казань,Маркетплейс,Новый,3,106121,318363,113692,3.5,0
2024-12-20,Sony WH-1000XM5,Наушники,Новосибирск,Маркетплейс,VIP,2,41136,82272,37605,4.4,0
2024-12-20,Google Pixel 8,Смартфоны,Санкт-Петербург,Мобильное приложение,Повторный,2,103999,207998,76220,5.0,0
2024-12-20,Чехол iPhone,Аксессуары,Москва,Розничный магазин,VIP,2,1643,3286,1978,3.6,0
2024-12-21,Кабель USB-C,Аксессуары,Казань,Розничный магазин,Повторный,4,793,3172,1820,5.0,0
2024-12-21,Samsung Galaxy S24,Смартфоны,Новосибирск,Сайт,VIP,1,96007,96007,33822,4.4,1
2024-12-22,ASUS ZenBook,Ноутбуки,Казань,Розничный магазин,VIP,13,102101,1327313,490516,4.5,0
2024-12-22,Стекло защитное,Аксессуары,Казань,Сайт,Новый,1,943,943,580,3.7,0
2024-12-22,Samsung Buds2,Наушники,Новосибирск,Мобильное приложение,Новый,2,16849,33698,15842,4.2,0
2024-12-23,Samsung Tab S9,Планшеты,Екатеринбург,Мобильное приложение,Новый,11,78209,860299,368398,3.6,0
